System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
17:42:19,3544.495,Grain,67,
17:42:23,3554.567,Grain,66,
17:42:26,3564.588,Grain,65,
17:42:29,3574.603,Grain,64,
17:42:33,3584.73,Grain,63,
17:42:36,3594.891,Grain,63,
17:42:39,3605.026,Grain,64,
17:42:43,3615.203,Grain,64,
17:42:46,3625.291,Grain,65,
17:42:49,3635.391,Grain,66,
17:42:53,3645.459,Grain,67,
17:42:56,3655.563,Grain,68,
17:43:0,3665.676,Grain,69,
17:43:3,3675.681,Grain,68,
17:43:6,3685.811,Grain,69,
17:43:10,3695.875,Grain,70,
17:43:13,3705.979,Grain,70,
17:43:16,3716.009,Grain,71,
17:43:20,3726.108,Grain,70,
17:43:23,3736.23,Grain,69,
17:43:27,3746.252,Grain,70,
17:43:30,3756.357,Grain,70,
17:43:33,3766.424,Grain,69,
17:43:37,3776.498,Grain,69,
17:43:40,3786.623,Grain,69,
17:43:43,3796.662,Grain,70,
17:43:47,3806.709,Grain,70,
17:43:50,3816.766,Grain,70,
17:43:53,3826.783,Grain,68,
17:43:57,3836.795,Grain,66,
17:44:0,3846.909,Grain,66,
17:44:3,3857.004,Grain,67,
17:44:7,3867.047,Grain,67,
17:44:10,3877.062,Grain,67,
17:44:14,3887.103,Grain,68,
17:44:17,3897.181,Grain,68,
17:44:20,3907.251,Grain,68,
17:44:24,3917.357,Grain,67,
17:44:27,3927.528,Grain,65,
17:44:30,3937.585,Grain,66,
17:44:34,3947.739,Grain,65,
17:44:37,3957.742,Grain,65,
17:44:41,3967.777,Grain,66,
17:44:44,3977.931,Grain,66,
17:44:47,3987.934,Grain,67,
17:44:51,3997.949,Grain,67,
17:44:54,4008.101,Grain,68,
17:44:57,4018.211,Grain,68,
17:45:1,4028.252,Grain,68,
17:45:4,4038.406,Grain,67,
17:45:7,4048.418,Grain,67,
17:45:11,4058.529,Grain,68,
17:45:14,4068.651,Grain,68,
17:45:17,4078.652,Grain,68,
17:45:21,4088.673,Grain,67,
17:45:24,4098.699,Grain,64,
17:45:28,4108.782,Grain,64,
