System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
15:18:50,6711.173,Grain,59,
15:18:56,6721.191,Grain,60,
15:19:3,6731.391,Grain,61,
15:19:10,6741.466,Grain,62,
15:19:17,6751.64,Grain,63,
15:19:24,6761.834,Grain,63,
15:19:30,6772.07,Grain,64,
15:19:36,6782.273,Grain,65,
15:19:43,6792.433,Grain,64,
15:19:49,6802.595,Grain,65,
15:19:54,6812.646,Grain,66,
15:20:0,6822.829,Grain,67,
15:20:6,6832.961,Grain,67,
15:20:12,6843.162,Grain,68,
15:20:18,6853.24,Grain,69,
15:20:25,6863.388,Grain,69,
15:20:32,6873.653,Grain,70,
15:20:40,6883.853,Grain,69,
15:20:48,6893.925,Grain,70,
15:20:54,6904.125,Grain,70,
15:21:1,6914.325,Grain,71,
15:21:5,6924.573,Grain,72,
15:21:11,6934.668,Grain,73,
15:21:17,6944.693,Grain,73,
15:21:22,6954.887,Grain,74,
15:21:28,6964.927,Grain,75,
15:21:33,6975.124,Grain,76,
15:21:42,6985.286,Grain,75,
15:21:48,6995.486,Grain,76,
15:21:55,7005.687,Grain,77,
15:22:1,7015.886,Grain,78,
15:22:7,7026.086,Grain,79,
15:22:13,7036.267,Grain,80,
15:22:18,7046.301,Grain,80,
15:22:24,7056.474,Grain,80,
15:22:30,7066.7,Grain,81,
15:22:36,7076.971,Grain,82,
15:22:41,7087.211,Grain,83,
15:22:47,7097.411,Grain,84,
15:22:53,7107.611,Grain,85,
15:22:59,7117.728,Grain,86,
15:23:5,7127.928,Grain,87,
15:23:10,7138.053,Grain,88,
15:23:16,7148.179,Grain,89,
15:23:21,7158.266,Grain,89,
15:23:27,7168.443,Grain,89,
15:23:33,7178.643,Grain,90,
15:23:39,7188.843,Grain,89,
15:23:45,7199.043,Grain,89,
15:23:50,7209.223,Grain,89,
15:23:56,7219.423,Grain,88,
15:24:1,7229.459,Grain,89,
15:24:7,7239.659,Grain,90,
15:24:12,7249.859,Grain,91,
15:24:17,7260.037,Grain,92,
15:24:23,7270.178,Grain,93,
15:24:27,7280.355,Grain,94,
15:24:33,7290.555,Grain,94,
15:24:38,7300.755,Grain,95,
15:24:44,7310.956,Grain,96,
15:24:49,7321.021,Grain,97,
15:24:55,7331.222,Grain,98,
15:25:2,7341.421,Grain,99,
15:25:8,7351.622,Grain,100,
15:25:14,7361.808,Grain,101,
15:25:21,7372.008,Grain,102,
15:25:28,7382.208,Grain,102,
15:25:35,7392.367,Grain,103,
15:25:41,7402.567,Grain,104,
15:25:47,7412.735,Grain,105,
15:25:53,7422.899,Grain,106,
15:25:59,7432.976,Grain,107,
15:26:5,7443.124,Grain,108,
15:26:11,7453.324,Grain,109,
15:26:17,7463.524,Grain,110,
15:26:23,7473.642,Grain,111,
15:26:28,7483.747,Grain,112,
15:26:35,7493.946,Grain,113,
15:26:42,7504.146,Grain,114,
15:26:49,7514.347,Grain,115,
15:26:56,7524.546,Grain,116,
15:27:3,7534.747,Grain,117,
15:27:11,7544.946,Grain,118,
15:27:17,7555.146,Grain,119,
15:27:24,7565.335,Grain,120,
15:27:31,7575.486,Grain,121,
15:27:38,7585.686,Grain,122,
15:27:44,7595.886,Grain,122,
15:27:52,7606.086,Grain,123,
15:27:58,7616.286,Grain,124,
15:28:5,7626.486,Grain,125,
15:28:11,7636.686,Grain,126,
15:28:17,7646.886,Grain,127,
15:28:21,7656.916,Grain,128,
15:28:27,7667.07,Grain,129,
15:28:32,7677.27,Grain,130,
15:28:37,7687.34,Grain,131,
15:28:42,7697.465,Grain,132,
15:28:47,7707.666,Grain,133,
15:28:52,7717.865,Grain,134,
15:28:57,7728.065,Grain,135,
15:29:1,7738.13,Grain,136,
15:29:5,7748.25,Grain,137,
15:29:9,7758.451,Grain,138,
15:29:13,7768.642,Grain,139,
15:29:17,7778.842,Grain,140,
15:29:22,7789.042,Grain,141,
15:29:26,7799.234,Grain,142,
15:29:30,7809.366,Grain,143,
