System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
2:56:50,3687.784,Grain,166,
2:56:55,3697.984,Grain,166,
2:57:0,3708.184,Grain,167,
2:57:4,3718.384,Grain,168,
2:57:9,3728.584,Grain,168,
2:57:14,3738.784,Grain,168,
2:57:19,3748.984,Grain,168,
2:57:24,3759.184,Grain,167,
2:57:28,3769.384,Grain,166,
2:57:33,3779.584,Grain,166,
2:57:38,3789.784,Grain,167,
2:57:43,3799.984,Grain,168,
2:57:47,3810.184,Grain,169,
2:57:52,3820.384,Grain,169,
2:57:56,3830.584,Grain,168,
2:58:1,3840.784,Grain,167,
2:58:5,3850.984,Grain,166,
2:58:10,3861.184,Grain,165,
2:58:14,3871.384,Grain,166,
2:58:19,3881.584,Grain,166,
2:58:24,3891.784,Grain,167,
2:58:28,3901.984,Grain,166,
2:58:33,3912.184,Grain,167,
2:58:37,3922.384,Grain,167,
2:58:41,3932.584,Grain,168,
2:58:45,3942.784,Grain,169,
2:58:50,3952.984,Grain,170,
2:58:54,3963.184,Grain,171,
2:58:59,3973.384,Grain,172,
2:59:3,3983.584,Grain,173,
2:59:7,3993.784,Grain,174,
2:59:11,4003.984,Grain,175,
2:59:15,4014.184,Grain,176,
2:59:19,4024.384,Grain,177,
2:59:24,4034.584,Grain,177,
2:59:28,4044.784,Grain,177,
2:59:32,4054.984,Grain,178,
2:59:37,4065.184,Grain,179,
2:59:41,4075.384,Grain,179,
2:59:46,4085.584,Grain,180,
2:59:50,4095.784,Grain,181,
2:59:55,4105.984,Grain,182,
2:59:59,4116.185,Grain,182,
3:0:4,4126.384,Grain,182,
3:0:8,4136.584,Grain,180,
3:0:12,4146.784,Grain,181,
3:0:17,4156.984,Grain,178,
3:0:21,4167.185,Grain,179,
3:0:25,4177.384,Grain,179,
3:0:30,4187.584,Grain,180,
3:0:34,4197.784,Grain,181,
3:0:38,4207.984,Grain,181,
3:0:42,4218.185,Grain,180,
3:0:46,4228.384,Grain,180,
3:0:51,4238.584,Grain,181,
3:0:54,4248.743,Grain,181,
3:0:59,4258.943,Grain,182,
3:1:3,4269.144,Grain,183,
3:1:7,4279.343,Grain,184,
3:1:11,4289.543,Grain,185,
3:1:15,4299.743,Grain,186,
3:1:19,4309.943,Grain,187,
3:1:23,4320.144,Grain,187,
3:1:27,4330.343,Grain,188,
3:1:32,4340.543,Grain,189,
3:1:36,4350.743,Grain,189,
3:1:40,4360.943,Grain,189,
3:1:45,4371.144,Grain,189,
3:1:49,4381.343,Grain,190,
3:1:53,4391.543,Grain,191,
3:1:58,4401.743,Grain,191,
3:2:2,4411.943,Grain,192,
3:2:7,4422.144,Grain,193,
