System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
19:53:17,1047.182,Grain,309,
19:53:21,1050.182,Grain,310,
19:53:25,1053.182,Grain,310,
19:53:30,1056.182,Grain,309,
19:53:33,1059.182,Grain,310,
19:53:38,1062.182,Grain,309,
19:53:42,1065.182,Grain,308,
19:53:46,1068.182,Grain,308,
19:53:50,1071.182,Grain,309,
19:53:54,1074.182,Grain,310,
19:53:58,1077.182,Grain,311,
19:54:2,1080.182,Grain,312,
19:54:5,1083.182,Grain,312,
19:54:9,1086.182,Grain,312,
19:54:13,1089.182,Grain,311,
19:54:17,1092.182,Grain,311,
19:54:21,1095.182,Grain,310,
19:54:24,1098.182,Grain,308,
19:54:28,1101.182,Grain,308,
19:54:32,1104.182,Grain,305,
19:54:36,1107.182,Grain,305,
19:54:40,1110.182,Grain,305,
19:54:44,1113.182,Grain,305,
19:54:48,1116.182,Grain,306,
19:54:52,1119.182,Grain,306,
19:54:56,1122.182,Grain,305,
19:55:0,1125.182,Grain,305,
19:55:5,1128.182,Grain,304,
19:55:9,1131.182,Grain,303,
19:55:14,1134.182,Grain,303,
19:55:19,1137.182,Grain,302,
19:55:24,1140.182,Grain,300,
19:55:28,1143.182,Grain,301,
19:55:33,1146.182,Grain,301,
19:55:39,1149.182,Grain,299,
19:55:44,1152.182,Grain,300,
19:55:48,1155.182,Grain,300,
19:55:53,1158.182,Grain,299,
19:55:58,1161.182,Grain,298,
19:56:3,1164.182,Grain,298,
19:56:8,1167.182,Grain,298,
19:56:13,1170.182,Grain,297,
19:56:23,1173.182,Grain,297,
19:56:29,1176.182,Grain,297,
19:56:35,1179.182,Grain,298,
19:56:40,1182.182,Grain,298,
19:56:46,1185.182,Grain,297,
19:56:51,1188.182,Grain,298,
19:56:58,1191.182,Grain,298,
19:57:5,1194.182,Grain,298,
19:57:11,1197.182,Grain,296,
19:57:16,1200.182,Grain,297,
19:57:23,1203.182,Grain,297,
19:57:28,1206.182,Grain,297,
19:57:33,1209.182,Grain,297,
19:57:39,1212.182,Grain,297,
19:57:44,1215.182,Grain,297,
19:57:49,1218.182,Grain,297,
19:57:56,1221.182,Grain,297,
19:58:3,1224.182,Grain,298,
19:58:9,1227.182,Grain,299,
19:58:14,1230.182,Grain,297,
19:58:19,1233.182,Grain,298,
19:58:25,1236.182,Grain,297,
19:58:29,1239.182,Grain,298,
19:58:34,1242.182,Grain,299,
19:58:39,1245.182,Grain,299,
19:58:44,1248.182,Grain,300,
19:58:49,1251.182,Grain,300,
19:58:54,1254.182,Grain,300,
19:59:1,1257.182,Grain,301,
19:59:7,1260.182,Grain,300,
19:59:12,1263.182,Grain,300,
19:59:19,1266.182,Grain,300,
19:59:24,1269.182,Grain,300,
19:59:29,1272.182,Grain,300,
19:59:34,1275.182,Grain,301,
19:59:40,1278.182,Grain,302,
19:59:45,1281.182,Grain,303,
19:59:50,1284.182,Grain,301,
19:59:56,1287.182,Grain,301,
20:0:1,1290.182,Grain,302,
20:0:7,1293.182,Grain,303,
20:0:13,1296.182,Grain,304,
20:0:19,1299.182,Grain,304,
20:0:24,1302.182,Grain,304,
20:0:28,1305.182,Grain,305,
20:0:33,1308.182,Grain,305,
20:0:38,1311.182,Grain,305,
20:0:43,1314.182,Grain,305,
20:0:49,1317.182,Grain,306,
20:0:54,1320.182,Grain,306,
20:0:59,1323.182,Grain,306,
20:1:4,1326.182,Grain,307,
20:1:10,1329.182,Grain,306,
20:1:16,1332.182,Grain,306,
20:1:23,1335.182,Grain,306,
20:1:29,1338.182,Grain,306,
20:1:35,1341.182,Grain,307,
20:1:40,1344.182,Grain,305,
20:1:46,1347.182,Grain,305,
20:1:53,1350.182,Grain,305,
20:1:59,1353.182,Grain,306,
20:2:5,1356.182,Grain,304,
20:2:11,1359.182,Grain,303,
20:2:18,1362.182,Grain,302,
20:2:24,1365.182,Grain,299,
20:2:30,1368.182,Grain,299,
20:2:35,1371.182,Grain,299,
20:2:40,1374.182,Grain,296,
20:2:45,1377.182,Grain,297,
20:2:51,1380.182,Grain,298,
20:2:57,1383.182,Grain,297,
